user_id,gui_id,task_number,gui_number,nlr_query,feature_text,feature_question,timestamp,ranking,selected_gui_id,feature_annotation,matching_annotation
76836e84-c6e5-462b-be40-8dc44e236681,f23a881a-4e40-47e7-b693-64d72392c2d3,2,2,Article,social media,"Often similar GUIs contain a <b>'social media'</b> feature, is it also required for your GUI? This feature allows users to share the article on their social media platforms.",2023-07-25 15:31:20,"[{'gui_id': '35694', 'ui_comp_id': '35694_1', 'score': 0.6769025325775146}, {'gui_id': '22059', 'ui_comp_id': '22059_7', 'score': 0.6769025325775146}, {'gui_id': '10419', 'ui_comp_id': '10419_0', 'score': 0.6769025325775146}, {'gui_id': '18891', 'ui_comp_id': '18891_10', 'score': 0.6769025325775146}, {'gui_id': '37604', 'ui_comp_id': '37604_21', 'score': 0.650028645992279}, {'gui_id': '69374', 'ui_comp_id': '69374_13', 'score': 0.647448718547821}, {'gui_id': '30867', 'ui_comp_id': '22059_0', 'score': 0.6022761464118958}, {'gui_id': '8198', 'ui_comp_id': '10419_1', 'score': 0.6022761464118958}, {'gui_id': '13199', 'ui_comp_id': '18891_12', 'score': 0.6022761464118958}, {'gui_id': '39545', 'ui_comp_id': '30867_6', 'score': 0.5146070122718811}, {'gui_id': '61874', 'ui_comp_id': '8198_1', 'score': 0.503176212310791}, {'gui_id': '1231', 'ui_comp_id': '13199_16', 'score': 0.47755733132362366}, {'gui_id': '1213', 'ui_comp_id': '39545_17', 'score': 0.47755733132362366}, {'gui_id': '32822', 'ui_comp_id': '61874_13', 'score': 0.47755733132362366}, {'gui_id': '32829', 'ui_comp_id': '1231_9', 'score': 0.47755733132362366}]",,1,-1
76836e84-c6e5-462b-be40-8dc44e236681,f23a881a-4e40-47e7-b693-64d72392c2d3,2,2,Article,related articles,"Often similar GUIs contain a <b>'related articles'</b> feature, is it also required for your GUI? This feature provides links or references to other articles that are similar or related to the current one.",2023-07-25 15:31:53,"[{'gui_id': '55279', 'ui_comp_id': '55279_2', 'score': 0.6484887599945068}, {'gui_id': '44774', 'ui_comp_id': '44774_17', 'score': 0.5867671370506287}, {'gui_id': '44778', 'ui_comp_id': '44778_11', 'score': 0.5867671370506287}, {'gui_id': '5041', 'ui_comp_id': '5041_12', 'score': 0.5225073099136353}, {'gui_id': '56954', 'ui_comp_id': '56954_7', 'score': 0.49822911620140076}, {'gui_id': '22054', 'ui_comp_id': '22054_8', 'score': 0.4965951442718506}, {'gui_id': '46053', 'ui_comp_id': '46053_5', 'score': 0.4841114282608032}, {'gui_id': '51832', 'ui_comp_id': '51832_7', 'score': 0.477750688791275}, {'gui_id': '11349', 'ui_comp_id': '46053_2', 'score': 0.4716489315032959}, {'gui_id': '26871', 'ui_comp_id': '11349_2', 'score': 0.4716489315032959}, {'gui_id': '45820', 'ui_comp_id': '26871_0', 'score': 0.4716489315032959}, {'gui_id': '9611', 'ui_comp_id': '45820_4', 'score': 0.4716489315032959}, {'gui_id': '53656', 'ui_comp_id': '9611_2', 'score': 0.4716489315032959}, {'gui_id': '46200', 'ui_comp_id': '53656_0', 'score': 0.4716489315032959}, {'gui_id': '18727', 'ui_comp_id': '46200_4', 'score': 0.4716489315032959}]","""22054""",1,5
76836e84-c6e5-462b-be40-8dc44e236681,f23a881a-4e40-47e7-b693-64d72392c2d3,2,2,Article,video version,"A <b>'video version'</b> feature is often used in similar GUIs, is this a requirement for you as well? This feature provides a video version of the article, if available.",2023-07-25 15:32:39,"[{'gui_id': '61881', 'ui_comp_id': '61881_4', 'score': 0.6718343496322632}, {'gui_id': '61886', 'ui_comp_id': '61886_6', 'score': 0.6718343496322632}, {'gui_id': '61866', 'ui_comp_id': '61866_7', 'score': 0.6718343496322632}, {'gui_id': '22055', 'ui_comp_id': '22055_31', 'score': 0.6718343496322632}, {'gui_id': '7409', 'ui_comp_id': '7409_11', 'score': 0.6718343496322632}, {'gui_id': '22047', 'ui_comp_id': '22047_20', 'score': 0.6718343496322632}, {'gui_id': '20343', 'ui_comp_id': '20343_26', 'score': 0.6718343496322632}, {'gui_id': '7410', 'ui_comp_id': '7410_9', 'score': 0.6718343496322632}, {'gui_id': '24925', 'ui_comp_id': '24925_9', 'score': 0.6718343496322632}, {'gui_id': '22040', 'ui_comp_id': '22040_27', 'score': 0.6718343496322632}, {'gui_id': '7663', 'ui_comp_id': '7663_2', 'score': 0.6718343496322632}, {'gui_id': '22059', 'ui_comp_id': '22059_12', 'score': 0.6718343496322632}, {'gui_id': '53557', 'ui_comp_id': '53557_20', 'score': 0.6718343496322632}, {'gui_id': '61882', 'ui_comp_id': '61882_12', 'score': 0.6718343496322632}, {'gui_id': '22041', 'ui_comp_id': '22041_36', 'score': 0.6718343496322632}]",,1,-1
76836e84-c6e5-462b-be40-8dc44e236681,f23a881a-4e40-47e7-b693-64d72392c2d3,2,2,Article,author info,"Is a <b>'author info'</b> feature relevant for your GUI? This feature provides information about the author of the article, such as their name, bio, and other articles they've written.",2023-07-25 15:33:06,"[{'gui_id': '33708', 'ui_comp_id': '33708_1', 'score': 0.8047410249710083}, {'gui_id': '13869', 'ui_comp_id': '13869_2', 'score': 0.6911410093307495}, {'gui_id': '13879', 'ui_comp_id': '13879_3', 'score': 0.6911410093307495}, {'gui_id': '33205', 'ui_comp_id': '33205_3', 'score': 0.6911410093307495}, {'gui_id': '55275', 'ui_comp_id': '55275_1', 'score': 0.6840424537658691}, {'gui_id': '7471', 'ui_comp_id': '7471_4', 'score': 0.6723636984825134}, {'gui_id': '55917', 'ui_comp_id': '55917_3', 'score': 0.6723636984825134}, {'gui_id': '45223', 'ui_comp_id': '45223_3', 'score': 0.6723636984825134}, {'gui_id': '45229', 'ui_comp_id': '45229_4', 'score': 0.6723636984825134}, {'gui_id': '25862', 'ui_comp_id': '25862_1', 'score': 0.629726767539978}, {'gui_id': '15779', 'ui_comp_id': '15779_1', 'score': 0.6222833395004272}, {'gui_id': '69373', 'ui_comp_id': '69373_1', 'score': 0.6222833395004272}, {'gui_id': '10234', 'ui_comp_id': '15779_2', 'score': 0.5594059228897095}, {'gui_id': '60507', 'ui_comp_id': '69373_2', 'score': 0.546713650226593}, {'gui_id': '60498', 'ui_comp_id': '10234_7', 'score': 0.546713650226593}]","""33708""",1,0
76836e84-c6e5-462b-be40-8dc44e236681,f23a881a-4e40-47e7-b693-64d72392c2d3,2,2,Article,bookmark,"Often similar GUIs contain a <b>'bookmark'</b> feature, is it also required for your GUI? This feature allows users to save the article for easy access later.",2023-07-25 15:33:30,"[{'gui_id': '16812', 'ui_comp_id': '16812_2', 'score': 1.0000004768371582}, {'gui_id': '41202', 'ui_comp_id': '41202_22', 'score': 1.0000004768371582}, {'gui_id': '47757', 'ui_comp_id': '47757_13', 'score': 1.0000004768371582}, {'gui_id': '37303', 'ui_comp_id': '37303_2', 'score': 1.0000004768371582}, {'gui_id': '5542', 'ui_comp_id': '5542_0', 'score': 1.0000004768371582}, {'gui_id': '65441', 'ui_comp_id': '65441_5', 'score': 1.0000004768371582}, {'gui_id': '37304', 'ui_comp_id': '37304_4', 'score': 1.0000004768371582}, {'gui_id': '847', 'ui_comp_id': '847_3', 'score': 1.0000004768371582}, {'gui_id': '42787', 'ui_comp_id': '42787_41', 'score': 1.0000004768371582}, {'gui_id': '28969', 'ui_comp_id': '28969_12', 'score': 1.0000004768371582}, {'gui_id': '35319', 'ui_comp_id': '35319_5', 'score': 1.0000004768371582}, {'gui_id': '20254', 'ui_comp_id': '20254_8', 'score': 1.0000004768371582}, {'gui_id': '25862', 'ui_comp_id': '25862_6', 'score': 1.0000004768371582}, {'gui_id': '28701', 'ui_comp_id': '28701_6', 'score': 1.0000004768371582}, {'gui_id': '10052', 'ui_comp_id': '10052_3', 'score': 1.0000004768371582}]","""47757""",1,2
76836e84-c6e5-462b-be40-8dc44e236681,f23a881a-4e40-47e7-b693-64d72392c2d3,2,2,Article,citation,"Is a <b>'citation'</b> feature in the GUI a requirement for you? This feature provides citation information for the article, useful for academic or professional references.",2023-07-25 15:34:14,"[{'gui_id': '56954', 'ui_comp_id': '56954_7', 'score': 0.5734950304031372}, {'gui_id': '8198', 'ui_comp_id': '8198_3', 'score': 0.5562146902084351}, {'gui_id': '67988', 'ui_comp_id': '67988_11', 'score': 0.5278735756874084}, {'gui_id': '67978', 'ui_comp_id': '67978_8', 'score': 0.5278735756874084}, {'gui_id': '67980', 'ui_comp_id': '67980_7', 'score': 0.5278735756874084}, {'gui_id': '67979', 'ui_comp_id': '67979_5', 'score': 0.5278735756874084}, {'gui_id': '67986', 'ui_comp_id': '67986_8', 'score': 0.5278735756874084}, {'gui_id': '61765', 'ui_comp_id': '61765_4', 'score': 0.5247721076011658}, {'gui_id': '44774', 'ui_comp_id': '44774_17', 'score': 0.49642330408096313}, {'gui_id': '44778', 'ui_comp_id': '44778_11', 'score': 0.49642330408096313}, {'gui_id': '43825', 'ui_comp_id': '43825_10', 'score': 0.49482810497283936}, {'gui_id': '33708', 'ui_comp_id': '33708_1', 'score': 0.47937583923339844}, {'gui_id': '60507', 'ui_comp_id': '60507_15', 'score': 0.4627031683921814}, {'gui_id': '60498', 'ui_comp_id': '60498_15', 'score': 0.4627031683921814}, {'gui_id': '60499', 'ui_comp_id': '60499_15', 'score': 0.4627031683921814}]",,0,-1
76836e84-c6e5-462b-be40-8dc44e236681,f23a881a-4e40-47e7-b693-64d72392c2d3,2,2,Article,tags,"Is a <b>'tags'</b> feature in the GUI a requirement for you? This feature provides tags or keywords associated with the article, which can help users find related content.",2023-07-25 15:34:46,"[{'gui_id': '53124', 'ui_comp_id': '53124_2', 'score': 0.5329518914222717}, {'gui_id': '18890', 'ui_comp_id': '18890_1', 'score': 0.5329518914222717}, {'gui_id': '18892', 'ui_comp_id': '18892_10', 'score': 0.5329518914222717}, {'gui_id': '18891', 'ui_comp_id': '18891_1', 'score': 0.5329518914222717}, {'gui_id': '53128', 'ui_comp_id': '53128_1', 'score': 0.5329518914222717}, {'gui_id': '14548', 'ui_comp_id': '14548_2', 'score': 0.5329518914222717}, {'gui_id': '25200', 'ui_comp_id': '25200_2', 'score': 0.4629582166671753}, {'gui_id': '67988', 'ui_comp_id': '67988_2', 'score': 0.4629582166671753}, {'gui_id': '67978', 'ui_comp_id': '67978_2', 'score': 0.4629582166671753}, {'gui_id': '67980', 'ui_comp_id': '67980_2', 'score': 0.4629582166671753}, {'gui_id': '67979', 'ui_comp_id': '67979_3', 'score': 0.4629582166671753}, {'gui_id': '67986', 'ui_comp_id': '67986_2', 'score': 0.4629582166671753}, {'gui_id': '31923', 'ui_comp_id': '31923_12', 'score': 0.46265095472335815}, {'gui_id': '61874', 'ui_comp_id': '61874_13', 'score': 0.4454038143157959}, {'gui_id': '8200', 'ui_comp_id': '8200_0', 'score': 0.4413914084434509}]","""31923""",1,12
ce860717-89b8-419b-821a-9dd9ed2fc335,f4d900e1-0780-4d92-a57d-e37e1f161e08,2,3,Comments,share,"A <b>'share'</b> feature seems to be relevant for your query, do you need it in your GUI? This feature allows users to share a particular comment on other platforms or with other users.",2023-07-25 15:39:41,"[{'gui_id': '42787', 'ui_comp_id': '42787_40', 'score': 1.0}, {'gui_id': '39184', 'ui_comp_id': '39184_35', 'score': 1.0}, {'gui_id': '32307', 'ui_comp_id': '32307_26', 'score': 1.0}, {'gui_id': '1584', 'ui_comp_id': '1584_24', 'score': 1.0}, {'gui_id': '43794', 'ui_comp_id': '43794_20', 'score': 1.0}, {'gui_id': '17586', 'ui_comp_id': '17586_35', 'score': 1.0}, {'gui_id': '33286', 'ui_comp_id': '33286_2', 'score': 1.0}, {'gui_id': '32310', 'ui_comp_id': '32310_25', 'score': 1.0}, {'gui_id': '15755', 'ui_comp_id': '15755_18', 'score': 1.0}, {'gui_id': '15760', 'ui_comp_id': '15760_11', 'score': 1.0}, {'gui_id': '59230', 'ui_comp_id': '59230_5', 'score': 1.0}, {'gui_id': '31264', 'ui_comp_id': '31264_23', 'score': 1.0}, {'gui_id': '40522', 'ui_comp_id': '40522_4', 'score': 1.0}, {'gui_id': '44253', 'ui_comp_id': '44253_7', 'score': 1.0}, {'gui_id': '13802', 'ui_comp_id': '13802_5', 'score': 1.0}]",,0,-1
ce860717-89b8-419b-821a-9dd9ed2fc335,f4d900e1-0780-4d92-a57d-e37e1f161e08,2,3,Comments,edit comment,"A <b>'edit comment'</b> feature seems to be relevant for your query, do you need it in your GUI? This feature allows users to edit their own comments after they have been posted.",2023-07-25 15:40:17,"[{'gui_id': '20501', 'ui_comp_id': '20501_23', 'score': 0.7222590446472168}, {'gui_id': '10268', 'ui_comp_id': '10268_50', 'score': 0.7222590446472168}, {'gui_id': '53554', 'ui_comp_id': '53554_32', 'score': 0.7222590446472168}, {'gui_id': '10348', 'ui_comp_id': '10348_1', 'score': 0.7222590446472168}, {'gui_id': '7786', 'ui_comp_id': '7786_57', 'score': 0.7222590446472168}, {'gui_id': '39146', 'ui_comp_id': '39146_21', 'score': 0.7222590446472168}, {'gui_id': '7781', 'ui_comp_id': '7781_59', 'score': 0.7222590446472168}, {'gui_id': '66372', 'ui_comp_id': '66372_25', 'score': 0.7222590446472168}, {'gui_id': '66390', 'ui_comp_id': '66390_26', 'score': 0.7222590446472168}, {'gui_id': '12844', 'ui_comp_id': '12844_24', 'score': 0.7222590446472168}, {'gui_id': '66378', 'ui_comp_id': '66378_15', 'score': 0.7222590446472168}, {'gui_id': '45847', 'ui_comp_id': '45847_6', 'score': 0.7222590446472168}, {'gui_id': '66366', 'ui_comp_id': '66366_8', 'score': 0.7222590446472168}, {'gui_id': '33904', 'ui_comp_id': '33904_48', 'score': 0.7222590446472168}, {'gui_id': '7787', 'ui_comp_id': '7787_19', 'score': 0.7222590446472168}]","""10268""",1,1
ce860717-89b8-419b-821a-9dd9ed2fc335,f4d900e1-0780-4d92-a57d-e37e1f161e08,2,3,Comments,comment count,Is a <b>'comment count'</b> feature relevant for you? This feature shows the total number of comments in a thread or for a specific user.,2023-07-25 15:40:50,"[{'gui_id': '59109', 'ui_comp_id': '59109_26', 'score': 0.9999996423721313}, {'gui_id': '15755', 'ui_comp_id': '15755_10', 'score': 0.9999996423721313}, {'gui_id': '15760', 'ui_comp_id': '15760_9', 'score': 0.9999996423721313}, {'gui_id': '29914', 'ui_comp_id': '29914_8', 'score': 0.9999996423721313}, {'gui_id': '60211', 'ui_comp_id': '60211_1', 'score': 0.9999996423721313}, {'gui_id': '1584', 'ui_comp_id': '1584_20', 'score': 0.9277604222297668}, {'gui_id': '53554', 'ui_comp_id': '53554_33', 'score': 0.917373776435852}, {'gui_id': '1564', 'ui_comp_id': '1564_0', 'score': 0.8404926061630249}, {'gui_id': '1567', 'ui_comp_id': '1567_28', 'score': 0.8285349011421204}, {'gui_id': '12844', 'ui_comp_id': '12844_9', 'score': 0.7586876153945923}, {'gui_id': '12843', 'ui_comp_id': '12843_9', 'score': 0.7586876153945923}, {'gui_id': '29704', 'ui_comp_id': '29704_24', 'score': 0.6649705171585083}, {'gui_id': '31264', 'ui_comp_id': '31264_26', 'score': 0.6640685796737671}, {'gui_id': '29075', 'ui_comp_id': '29075_12', 'score': 0.6486432552337646}, {'gui_id': '37212', 'ui_comp_id': '37212_7', 'score': 0.6343615055084229}]","""1567""",1,8
ce860717-89b8-419b-821a-9dd9ed2fc335,f4d900e1-0780-4d92-a57d-e37e1f161e08,2,3,Comments,comment reactions,"A <b>'comment reactions'</b> feature is often used in similar GUIs, is this a requirement for you as well? This feature allows users to react to comments with predefined responses, such as like, love, laugh, surprised, sad, or angry.",2023-07-25 15:41:16,"[{'gui_id': '29075', 'ui_comp_id': '29075_40', 'score': 0.698839545249939}, {'gui_id': '29062', 'ui_comp_id': '29062_32', 'score': 0.698839545249939}, {'gui_id': '55145', 'ui_comp_id': '55145_9', 'score': 0.698839545249939}, {'gui_id': '16387', 'ui_comp_id': '16387_12', 'score': 0.698839545249939}, {'gui_id': '59233', 'ui_comp_id': '59233_21', 'score': 0.698839545249939}, {'gui_id': '55140', 'ui_comp_id': '55140_22', 'score': 0.698839545249939}, {'gui_id': '69245', 'ui_comp_id': '69245_10', 'score': 0.698839545249939}, {'gui_id': '4991', 'ui_comp_id': '4991_1', 'score': 0.698839545249939}, {'gui_id': '20164', 'ui_comp_id': '20164_21', 'score': 0.698839545249939}, {'gui_id': '1567', 'ui_comp_id': '1567_33', 'score': 0.698839545249939}, {'gui_id': '50899', 'ui_comp_id': '50899_2', 'score': 0.698839545249939}, {'gui_id': '24574', 'ui_comp_id': '24574_0', 'score': 0.698839545249939}, {'gui_id': '4995', 'ui_comp_id': '4995_3', 'score': 0.698839545249939}, {'gui_id': '52929', 'ui_comp_id': '52929_14', 'score': 0.698839545249939}, {'gui_id': '10268', 'ui_comp_id': '10268_0', 'score': 0.6324052810668945}]",,1,-1
ce860717-89b8-419b-821a-9dd9ed2fc335,f4d900e1-0780-4d92-a57d-e37e1f161e08,2,3,Comments,comment draft,Is a <b>'comment draft'</b> feature relevant for your GUI? This feature allows users to save a comment as a draft to be completed and posted later.,2023-07-25 15:41:47,"[{'gui_id': '6224', 'ui_comp_id': '6224_1', 'score': 0.6230561137199402}, {'gui_id': '3664', 'ui_comp_id': '3664_10', 'score': 0.5779792666435242}, {'gui_id': '3670', 'ui_comp_id': '3670_4', 'score': 0.5779792666435242}, {'gui_id': '71218', 'ui_comp_id': '71218_17', 'score': 0.5779792666435242}, {'gui_id': '12844', 'ui_comp_id': '12844_14', 'score': 0.5779792666435242}, {'gui_id': '52482', 'ui_comp_id': '52482_6', 'score': 0.5779792666435242}, {'gui_id': '31264', 'ui_comp_id': '31264_24', 'score': 0.5779792666435242}, {'gui_id': '776', 'ui_comp_id': '776_30', 'score': 0.5779792666435242}, {'gui_id': '20482', 'ui_comp_id': '20482_15', 'score': 0.5779792666435242}, {'gui_id': '6217', 'ui_comp_id': '6217_5', 'score': 0.5779792666435242}, {'gui_id': '43062', 'ui_comp_id': '43062_1', 'score': 0.5779792666435242}, {'gui_id': '12843', 'ui_comp_id': '12843_0', 'score': 0.5779792666435242}, {'gui_id': '10268', 'ui_comp_id': '10268_0', 'score': 0.5658751130104065}, {'gui_id': '10270', 'ui_comp_id': '10270_1', 'score': 0.5658751130104065}, {'gui_id': '20501', 'ui_comp_id': '20501_4', 'score': 0.5619022846221924}]",,1,-1
ce860717-89b8-419b-821a-9dd9ed2fc335,f4d900e1-0780-4d92-a57d-e37e1f161e08,2,3,Comments,report,Is a <b>'report'</b> feature required for the GUI you are searching for? This feature allows users to report inappropriate or offensive comments to the app's moderation team.,2023-07-25 15:42:04,"[{'gui_id': '53554', 'ui_comp_id': '53554_0', 'score': 0.9999998807907104}, {'gui_id': '52482', 'ui_comp_id': '52482_1', 'score': 0.9999998807907104}, {'gui_id': '69245', 'ui_comp_id': '69245_6', 'score': 0.4683435559272766}, {'gui_id': '8171', 'ui_comp_id': '8171_3', 'score': 0.4683435559272766}, {'gui_id': '70325', 'ui_comp_id': '70325_3', 'score': 0.4683435559272766}, {'gui_id': '32697', 'ui_comp_id': '32697_0', 'score': 0.4683435559272766}, {'gui_id': '55145', 'ui_comp_id': '55145_10', 'score': 0.4542340338230133}, {'gui_id': '55140', 'ui_comp_id': '55140_23', 'score': 0.4542340338230133}, {'gui_id': '52289', 'ui_comp_id': '52289_5', 'score': 0.4515978693962097}, {'gui_id': '15497', 'ui_comp_id': '15497_15', 'score': 0.4515978693962097}, {'gui_id': '34573', 'ui_comp_id': '34573_1', 'score': 0.4515978693962097}, {'gui_id': '3966', 'ui_comp_id': '3966_2', 'score': 0.43306562304496765}, {'gui_id': '29704', 'ui_comp_id': '29704_2', 'score': 0.43306562304496765}, {'gui_id': '52334', 'ui_comp_id': '52334_3', 'score': 0.4259130358695984}, {'gui_id': '59334', 'ui_comp_id': '59334_0', 'score': 0.4259130358695984}]","""53554""",1,0
ce860717-89b8-419b-821a-9dd9ed2fc335,f4d900e1-0780-4d92-a57d-e37e1f161e08,2,3,Comments,comment timestamp,"A <b>'comment timestamp'</b> feature is often used in similar GUIs, do you need it as well in your GUI? This feature shows the date and time when a comment was posted.",2023-07-25 15:42:25,"[{'gui_id': '6224', 'ui_comp_id': '6224_0', 'score': 1.000000238418579}, {'gui_id': '3664', 'ui_comp_id': '3664_5', 'score': 0.78392493724823}, {'gui_id': '20501', 'ui_comp_id': '20501_1', 'score': 0.78392493724823}, {'gui_id': '69245', 'ui_comp_id': '69245_1', 'score': 0.78392493724823}, {'gui_id': '71746', 'ui_comp_id': '71746_4', 'score': 0.78392493724823}, {'gui_id': '56775', 'ui_comp_id': '56775_0', 'score': 0.78392493724823}, {'gui_id': '20491', 'ui_comp_id': '20491_1', 'score': 0.78392493724823}, {'gui_id': '3966', 'ui_comp_id': '3966_3', 'score': 0.7700392603874207}, {'gui_id': '29704', 'ui_comp_id': '29704_3', 'score': 0.7700392603874207}, {'gui_id': '29075', 'ui_comp_id': '29075_6', 'score': 0.7536266446113586}, {'gui_id': '29062', 'ui_comp_id': '29062_9', 'score': 0.7536266446113586}, {'gui_id': '44005', 'ui_comp_id': '44005_0', 'score': 0.7252029180526733}, {'gui_id': '12833', 'ui_comp_id': '12833_1', 'score': 0.7252029180526733}, {'gui_id': '59117', 'ui_comp_id': '59117_8', 'score': 0.7080647945404053}, {'gui_id': '43794', 'ui_comp_id': '43794_16', 'score': 0.7080647945404053}]","""29062""",1,10
ce860717-89b8-419b-821a-9dd9ed2fc335,f4d900e1-0780-4d92-a57d-e37e1f161e08,2,3,Comments,attach images,Do you need a <b>'attach images'</b> feature in your GUI? This feature allows users to attach images to their comments.,2023-07-25 15:42:50,"[{'gui_id': '24095', 'ui_comp_id': '24095_24', 'score': 0.7085772752761841}, {'gui_id': '8722', 'ui_comp_id': '8722_21', 'score': 0.6875598430633545}, {'gui_id': '10560', 'ui_comp_id': '10560_1', 'score': 0.6579152345657349}, {'gui_id': '33340', 'ui_comp_id': '33340_42', 'score': 0.6234171390533447}, {'gui_id': '33323', 'ui_comp_id': '33323_40', 'score': 0.6234171390533447}, {'gui_id': '33325', 'ui_comp_id': '33325_46', 'score': 0.6234171390533447}, {'gui_id': '69245', 'ui_comp_id': '69245_3', 'score': 0.5985401272773743}, {'gui_id': '59233', 'ui_comp_id': '59233_11', 'score': 0.5110369920730591}, {'gui_id': '17255', 'ui_comp_id': '17255_10', 'score': 0.500157356262207}, {'gui_id': '52929', 'ui_comp_id': '52929_32', 'score': 0.500157356262207}, {'gui_id': '52134', 'ui_comp_id': '52134_5', 'score': 0.49984052777290344}, {'gui_id': '12924', 'ui_comp_id': '12924_1', 'score': 0.49984052777290344}, {'gui_id': '39668', 'ui_comp_id': '39668_4', 'score': 0.49984052777290344}, {'gui_id': '20482', 'ui_comp_id': '20482_13', 'score': 0.49984052777290344}, {'gui_id': '17812', 'ui_comp_id': '17812_16', 'score': 0.49984052777290344}]","""69245""",1,6
ce860717-89b8-419b-821a-9dd9ed2fc335,f4d900e1-0780-4d92-a57d-e37e1f161e08,2,3,Comments,mute,"Is a <b>'mute'</b> feature required for the GUI you are searching for? This feature allows users to mute other users, silencing their comments without blocking them entirely.",2023-07-25 15:43:10,"[{'gui_id': '55145', 'ui_comp_id': '55145_4', 'score': 0.46593183279037476}, {'gui_id': '41813', 'ui_comp_id': '41813_7', 'score': 0.45302361249923706}, {'gui_id': '22232', 'ui_comp_id': '22232_18', 'score': 0.45302361249923706}, {'gui_id': '3277', 'ui_comp_id': '3277_19', 'score': 0.45302361249923706}, {'gui_id': '3286', 'ui_comp_id': '3286_19', 'score': 0.45302361249923706}, {'gui_id': '41475', 'ui_comp_id': '41475_1', 'score': 0.45302361249923706}, {'gui_id': '35546', 'ui_comp_id': '35546_19', 'score': 0.45302361249923706}, {'gui_id': '3278', 'ui_comp_id': '3278_16', 'score': 0.45302361249923706}, {'gui_id': '41477', 'ui_comp_id': '41477_3', 'score': 0.45302361249923706}, {'gui_id': '46323', 'ui_comp_id': '46323_0', 'score': 0.4442134201526642}, {'gui_id': '61468', 'ui_comp_id': '61468_4', 'score': 0.4281768202781677}, {'gui_id': '42787', 'ui_comp_id': '42787_39', 'score': 0.4281768202781677}, {'gui_id': '7786', 'ui_comp_id': '7786_52', 'score': 0.4281768202781677}, {'gui_id': '32307', 'ui_comp_id': '32307_27', 'score': 0.4281768202781677}, {'gui_id': '7781', 'ui_comp_id': '7781_54', 'score': 0.4281768202781677}]",,1,-1
ce860717-89b8-419b-821a-9dd9ed2fc335,f4d900e1-0780-4d92-a57d-e37e1f161e08,2,3,Comments,downvote,Is a <b>'downvote'</b> feature required for the GUI you are searching for? This feature allows users to express their disagreement or disapproval of a comment by giving it a downvote.,2023-07-25 15:43:34,"[{'gui_id': '39365', 'ui_comp_id': '39365_4', 'score': 0.6176478266716003}, {'gui_id': '492', 'ui_comp_id': '39365_3', 'score': 0.43542712926864624}, {'gui_id': '39184', 'ui_comp_id': '492_2', 'score': 0.43542712926864624}, {'gui_id': '33340', 'ui_comp_id': '39184_2', 'score': 0.43542712926864624}, {'gui_id': '1584', 'ui_comp_id': '33340_2', 'score': 0.43542712926864624}, {'gui_id': '45857', 'ui_comp_id': '1584_7', 'score': 0.43542712926864624}, {'gui_id': '33323', 'ui_comp_id': '45857_1', 'score': 0.43542712926864624}, {'gui_id': '33325', 'ui_comp_id': '33323_1', 'score': 0.43542712926864624}, {'gui_id': '25539', 'ui_comp_id': '33325_1', 'score': 0.43542712926864624}, {'gui_id': '31264', 'ui_comp_id': '25539_9', 'score': 0.40473002195358276}, {'gui_id': '18488', 'ui_comp_id': '31264_1', 'score': 0.40473002195358276}, {'gui_id': '17592', 'ui_comp_id': '18488_13', 'score': 0.40473002195358276}, {'gui_id': '3966', 'ui_comp_id': '17592_24', 'score': 0.39459580183029175}, {'gui_id': '29704', 'ui_comp_id': '3966_2', 'score': 0.39459580183029175}, {'gui_id': '7786', 'ui_comp_id': '29704_2', 'score': 0.39447033405303955}]","""45857""",1,6
5d7a695f-0af0-44b6-bf65-de2014bccc59,6d3d786d-be2f-4220-83ac-925215c2386d,3,1,Create New User Profile,password,"A <b>'password'</b> feature is often used in similar GUIs, is this a requirement for you as well? This feature allows users to create a secure password for their profile.",2023-07-25 15:48:23,"[{'gui_id': '2835', 'ui_comp_id': '2835_5', 'score': 1.0000001192092896}, {'gui_id': '66318', 'ui_comp_id': '66318_3', 'score': 1.0000001192092896}, {'gui_id': '726', 'ui_comp_id': '726_19', 'score': 1.0000001192092896}, {'gui_id': '62147', 'ui_comp_id': '62147_0', 'score': 1.0000001192092896}, {'gui_id': '50499', 'ui_comp_id': '50499_12', 'score': 1.0000001192092896}, {'gui_id': '16267', 'ui_comp_id': '16267_4', 'score': 1.0000001192092896}, {'gui_id': '6741', 'ui_comp_id': '6741_5', 'score': 1.0000001192092896}, {'gui_id': '66914', 'ui_comp_id': '66914_20', 'score': 1.0000001192092896}, {'gui_id': '180', 'ui_comp_id': '180_11', 'score': 1.0000001192092896}, {'gui_id': '34545', 'ui_comp_id': '34545_1', 'score': 1.0000001192092896}, {'gui_id': '2935', 'ui_comp_id': '2935_20', 'score': 1.0000001192092896}, {'gui_id': '2697', 'ui_comp_id': '2697_2', 'score': 1.0000001192092896}, {'gui_id': '24189', 'ui_comp_id': '24189_0', 'score': 1.0000001192092896}, {'gui_id': '45527', 'ui_comp_id': '45527_8', 'score': 1.0000001192092896}, {'gui_id': '19614', 'ui_comp_id': '19614_10', 'score': 1.0000001192092896}]","""66318""",1,1
